,Date,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Dew_PointC,MeanDew_PointC,Min_DewpointC,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressurehPa,Mean_Sea_Level_PressurehPa,Min_Sea_Level_PressurehPa,Max_VisibilityKm,Mean_VisibilityKm,Min_VisibilitykM,Max_Wind_SpeedKm_h,Mean_Wind_SpeedKm_h,Max_Gust_SpeedKm_h,Precipitationmm,CloudCover,Events,WindDirDegrees,State
759,2015-01-30,3,1,-1,2,-1,-4,100,82,59,983,978,973,19.0,9.0,2.0,47,14,,1.02,6.0,Rain-Snow,233,BW
760,2015-01-31,3,1,-2,0,-2,-3,100,82,56,989,984,980,31.0,11.0,2.0,14,6,,0.25,6.0,Snow,220,BW
761,2015-02-01,1,0,-2,0,-2,-4,100,85,69,997,991,986,31.0,12.0,1.0,21,8,,0.51,6.0,Snow,220,BW
762,2015-02-02,2,-2,-5,0,-2,-7,100,85,66,1006,1001,995,31.0,10.0,0.0,29,13,,3.05,6.0,Snow,252,BW
763,2015-02-03,2,-4,-10,-4,-7,-10,100,83,52,1008,1004,1001,31.0,11.0,0.0,8,3,,0.0,4.0,Fog,336,BW
764,2015-02-04,-2,-6,-9,-4,-6,-9,100,92,73,1017,1011,1005,26.0,7.0,0.0,16,5,,0.0,7.0,Fog-Snow,7,BW
765,2015-02-05,-2,-2,-3,-4,-6,-8,93,74,53,1019,1015,1013,31.0,13.0,5.0,35,19,,0.0,7.0,Snow,27,BW
766,2015-02-06,-1,-3,-5,-6,-7,-8,80,70,50,1026,1019,1015,27.0,14.0,10.0,40,27,,0.0,5.0,,36,BW
767,2015-02-07,-1,-4,-8,-6,-8,-9,86,74,49,1030,1026,1023,19.0,13.0,9.0,24,14,,0.0,,,6,BW
768,2015-02-08,2,-2,-7,0,-6,-12,93,69,28,1034,1026,1022,27.0,10.0,6.0,26,10,40.0,0.51,6.0,Snow-Hail,279,BW
769,2015-02-09,2,-1,-4,0,-3,-7,93,77,60,1033,1030,1028,31.0,14.0,6.0,26,11,,0.0,6.0,Snow,226,BW
770,2015-02-10,4,2,0,2,0,-1,100,87,64,1032,1030,1028,31.0,10.0,6.0,13,5,,0.0,7.0,Rain-Snow,84,BW
771,2015-02-11,6,2,-2,1,-1,-3,100,84,59,1031,1026,1023,19.0,11.0,6.0,11,6,,0.0,5.0,,91,BW
772,2015-02-12,7,1,-5,1,-2,-6,100,85,47,1027,1023,1021,18.0,8.0,3.0,8,3,,0.0,,Fog,98,BW
773,2015-02-13,8,2,-5,1,-2,-6,100,81,39,1024,1019,1014,19.0,9.0,5.0,11,5,,0.0,,Fog,96,BW
774,2015-02-14,9,3,-2,3,-1,-3,100,80,50,1016,1011,1008,27.0,16.0,11.0,19,5,,0.0,,,84,BW
775,2015-02-15,3,0,-4,-1,-3,-4,100,86,60,1018,1012,1009,14.0,8.0,6.0,19,6,,0.0,5.0,,79,BW
776,2015-02-16,4,1,-2,-1,-2,-3,100,85,62,1024,1019,1016,14.0,7.0,3.0,11,5,,0.0,6.0,,245,BW
777,2015-02-17,0,-1,-2,-1,-2,-2,100,95,84,1041,1031,1022,6.0,3.0,0.0,18,6,,0.0,8.0,Fog-Rain,318,BW
778,2015-02-18,1,0,-1,-1,-2,-3,93,86,70,1043,1039,1036,13.0,8.0,5.0,16,6,,0.0,7.0,Rain-Snow,92,BW
779,2015-02-19,4,1,-3,-1,-3,-4,93,79,52,1039,1031,1025,14.0,9.0,6.0,14,8,,0.0,8.0,,218,BW
780,2015-02-20,13,4,-5,2,-3,-5,100,69,27,1028,1016,1006,26.0,7.0,3.0,19,5,,0.0,1.0,Fog,166,BW
781,2015-02-21,6,2,-2,3,-1,-7,93,72,40,1008,1002,1000,31.0,12.0,10.0,29,10,50.0,0.76,6.0,Rain,222,BW
782,2015-02-22,6,3,0,1,0,-2,100,83,59,1013,1009,1003,31.0,13.0,10.0,10,3,,0.0,6.0,Rain,249,BW
783,2015-02-23,6,1,-3,4,0,-4,100,84,61,1011,1003,999,31.0,15.0,10.0,16,6,,0.76,6.0,Rain,210,BW
784,2015-02-24,5,2,0,3,0,-2,100,78,51,1018,1009,1002,18.0,10.0,10.0,19,10,,0.0,6.0,Rain,222,BW
785,2015-02-25,7,3,-1,2,-2,-5,93,71,30,1023,1019,1016,31.0,14.0,10.0,14,5,,0.0,4.0,Rain,263,BW
786,2015-02-26,9,2,-4,0,-3,-6,100,67,27,1024,1019,1013,31.0,16.0,10.0,13,5,,0.0,1.0,,133,BW
787,2015-02-27,3,1,0,2,0,-4,100,85,55,1022,1013,1008,10.0,8.0,6.0,23,6,,6.1,7.0,Rain-Snow,302,BW
788,2015-02-28,7,3,1,1,0,-2,93,78,48,1024,1020,1014,31.0,12.0,6.0,19,10,,0.0,4.0,Fog-Rain-Snow,211,BW
789,2015-03-01,9,4,0,7,3,-2,93,81,67,1017,1009,1005,31.0,12.0,10.0,24,8,39.0,1.02,6.0,Rain-Snow,204,BW
790,2015-03-02,7,5,3,7,3,-2,93,78,53,1021,1009,1003,27.0,11.0,10.0,47,23,66.0,3.05,5.0,Rain,250,BW
791,2015-03-03,10,6,1,0,-1,-3,81,61,30,1025,1021,1019,10.0,10.0,10.0,24,13,,0.0,3.0,,224,BW
792,2015-03-04,8,4,1,2,-2,-7,87,64,25,1032,1026,1020,10.0,10.0,10.0,39,18,,0.0,6.0,Rain,267,BW
793,2015-03-05,6,3,1,-1,-2,-6,81,65,32,1039,1035,1031,31.0,10.0,10.0,24,14,,0.0,5.0,Rain,312,BW
794,2015-03-06,9,3,-2,0,-2,-3,93,67,34,1040,1036,1034,31.0,12.0,10.0,11,5,,0.0,2.0,,285,BW
795,2015-03-07,11,3,-3,0,-2,-4,100,67,26,1037,1032,1029,31.0,30.0,27.0,11,3,,0.0,,,72,BW
796,2015-03-08,16,7,-2,2,-1,-4,93,64,19,1032,1026,1023,31.0,25.0,19.0,11,5,,0.0,,,337,BW
797,2015-03-09,17,8,-1,3,0,-3,93,62,18,1028,1025,1023,31.0,30.0,27.0,14,5,,0.0,,,350,BW
798,2015-03-10,13,6,-1,7,2,-2,100,74,39,1029,1026,1024,31.0,18.0,2.0,24,6,,1.02,6.0,Rain,343,BW
799,2015-03-11,8,4,0,7,0,-7,100,68,21,1032,1028,1026,31.0,8.0,3.0,23,11,,0.0,5.0,Rain,346,BW
800,2015-03-12,9,2,-4,0,-3,-6,93,67,32,1033,1028,1024,31.0,19.0,10.0,21,6,,0.0,3.0,,56,BW
801,2015-03-13,7,2,-3,-1,-3,-5,93,66,34,1027,1022,1020,31.0,18.0,10.0,23,10,,0.0,5.0,,59,BW
802,2015-03-14,6,1,-3,1,-1,-5,87,77,57,1025,1023,1021,19.0,9.0,6.0,16,6,,0.0,7.0,,22,BW
803,2015-03-15,9,4,-1,1,0,-2,100,73,41,1025,1022,1020,19.0,10.0,5.0,21,10,,0.0,4.0,,49,BW
804,2015-03-16,16,8,-1,0,-1,-2,93,57,20,1023,1021,1019,31.0,20.0,11.0,14,5,,0.0,,,64,BW
805,2015-03-17,18,10,1,3,1,-1,87,56,21,1024,1022,1020,26.0,20.0,18.0,16,5,,0.0,,,52,BW
806,2015-03-18,16,9,2,5,3,0,87,60,26,1025,1023,1022,31.0,22.0,19.0,16,5,,0.0,,,334,BW
807,2015-03-19,15,8,1,5,1,-2,100,60,25,1026,1024,1022,31.0,17.0,8.0,14,6,,0.0,,,19,BW
808,2015-03-20,14,7,-1,2,-1,-3,87,56,18,1026,1022,1018,31.0,22.0,18.0,14,5,,0.0,,,326,BW
809,2015-03-21,13,6,-1,3,1,-2,87,70,30,1020,1016,1014,18.0,10.0,6.0,35,8,,0.0,6.0,Rain,330,BW
810,2015-03-22,8,6,2,2,1,0,93,72,49,1022,1019,1018,19.0,11.0,6.0,29,11,,0.0,7.0,,66,BW
811,2015-03-23,10,6,2,3,2,0,93,70,46,1021,1016,1011,14.0,10.0,8.0,11,6,,0.0,8.0,,110,BW
812,2015-03-24,15,7,-2,5,2,-2,100,72,32,1013,1008,1005,19.0,10.0,2.0,21,5,,0.0,6.0,Fog-Rain,27,BW
813,2015-03-25,16,8,1,7,3,-1,93,71,35,1006,1003,1001,18.0,11.0,6.0,29,10,,0.0,8.0,,305,BW
814,2015-03-26,7,6,5,4,3,2,93,77,59,1013,1009,1005,23.0,11.0,8.0,27,18,,0.0,7.0,Rain,256,BW
815,2015-03-27,9,6,3,3,1,-2,93,63,34,1026,1018,1012,31.0,12.0,10.0,37,16,58.0,0.25,6.0,Rain,259,BW
816,2015-03-28,13,7,0,6,0,-3,87,62,23,1026,1021,1016,31.0,14.0,10.0,23,13,,0.0,6.0,Rain,237,BW
817,2015-03-29,12,9,7,8,7,4,93,76,55,1017,1009,1001,31.0,12.0,10.0,35,21,63.0,0.0,6.0,Rain,224,BW
818,2015-03-30,10,8,6,8,4,-1,93,73,38,1015,1006,1001,31.0,13.0,4.0,50,26,71.0,1.02,7.0,Rain,261,BW
819,2015-03-31,13,8,4,8,4,0,87,72,41,1014,1007,1001,19.0,10.0,6.0,72,27,95.0,3.05,6.0,Rain,243,BW
820,2015-04-01,7,4,1,2,-1,-3,87,68,41,1024,1019,1013,31.0,11.0,3.0,55,32,64.0,0.25,4.0,Rain-Snow-Hail,264,BW
821,2015-04-02,7,4,2,4,1,-2,93,76,45,1023,1017,1011,26.0,11.0,5.0,35,23,58.0,5.08,6.0,Rain,253,BW
822,2015-04-03,11,4,-3,2,-2,-8,100,62,15,1026,1020,1015,10.0,10.0,10.0,14,6,,0.0,5.0,Rain,272,BW
823,2015-04-04,4,3,3,3,2,-1,100,88,44,1017,1014,1012,31.0,12.0,9.0,21,10,,6.1,6.0,Rain,39,BW
824,2015-04-05,8,3,-1,1,-3,-8,87,58,25,1025,1021,1016,10.0,10.0,10.0,26,14,45.0,0.0,3.0,Snow,21,BW
825,2015-04-06,7,2,-3,0,-3,-5,87,63,36,1032,1027,1024,31.0,17.0,10.0,19,6,,0.0,6.0,,352,BW
826,2015-04-07,11,4,-3,-1,-4,-8,87,54,16,1038,1035,1032,10.0,10.0,10.0,14,6,,0.0,2.0,,321,BW
827,2015-04-08,14,6,-2,3,-1,-4,93,59,25,1035,1032,1030,31.0,25.0,18.0,14,5,,0.0,,,7,BW
828,2015-04-09,18,10,2,6,3,1,93,62,25,1032,1027,1024,31.0,15.0,9.0,14,5,,0.0,,,355,BW
829,2015-04-10,21,12,3,7,4,2,93,59,17,1026,1022,1019,31.0,24.0,18.0,13,5,,0.0,,,16,BW
830,2015-04-11,17,13,10,7,4,-1,76,53,26,1028,1023,1020,31.0,15.0,10.0,27,11,47.0,0.25,6.0,Rain,230,BW
831,2015-04-12,17,13,8,9,7,5,87,66,40,1031,1029,1027,10.0,10.0,10.0,14,6,,0.0,5.0,,340,BW
832,2015-04-13,18,12,5,8,5,3,93,61,27,1030,1029,1028,10.0,10.0,10.0,35,11,,0.0,6.0,,279,BW
833,2015-04-14,21,13,5,7,4,2,87,55,20,1032,1028,1025,10.0,10.0,10.0,21,10,,0.0,5.0,,271,BW
834,2015-04-15,25,15,5,8,3,-3,87,46,9,1026,1020,1014,,,,18,5,,0.0,,,205,BW
835,2015-04-16,22,16,8,7,2,-2,72,36,13,1016,1014,1011,,,,26,6,,0.0,8.0,,244,BW
836,2015-04-17,17,12,8,11,8,0,88,68,30,1019,1013,1011,31.0,13.0,10.0,34,11,,0.0,6.0,Rain,307,BW
837,2015-04-18,12,8,3,1,-2,-4,75,49,23,1024,1022,1019,10.0,10.0,10.0,23,13,40.0,0.0,2.0,,50,BW
838,2015-04-19,15,8,1,0,-2,-4,75,45,17,1024,1020,1017,,,,26,11,40.0,0.0,,,77,BW
839,2015-04-20,17,9,2,2,-1,-3,81,47,17,1026,1024,1021,,,,21,6,,0.0,,,347,BW
840,2015-04-21,21,11,2,5,1,-1,81,47,14,1030,1028,1026,,,,11,5,,0.0,,,326,BW
841,2015-04-22,18,11,4,4,1,-4,81,49,13,1028,1024,1020,31.0,31.0,31.0,32,8,,0.0,,,358,BW
842,2015-04-23,14,7,0,2,1,-2,93,56,23,1024,1019,1016,31.0,14.0,10.0,19,6,,0.0,1.0,,50,BW
843,2015-04-24,21,11,1,4,1,-3,87,51,13,1019,1015,1012,31.0,29.0,26.0,13,5,,0.0,,,10,BW
844,2015-04-25,18,11,4,12,7,2,94,71,37,1014,1012,1010,10.0,10.0,10.0,24,6,,0.25,6.0,Rain,206,BW
845,2015-04-26,21,16,11,12,9,7,88,64,28,1012,1008,1003,10.0,10.0,10.0,19,6,,0.0,5.0,Rain,195,BW
846,2015-04-27,18,14,10,12,11,9,100,75,47,1004,1002,1000,11.0,10.0,5.0,29,10,,0.25,6.0,Rain-Thunderstorm,339,BW
847,2015-04-28,11,8,5,9,4,0,100,75,33,1022,1014,1004,26.0,9.0,5.0,32,23,45.0,2.03,7.0,Rain,291,BW
848,2015-04-29,15,8,1,5,2,0,100,62,25,1023,1019,1015,10.0,10.0,10.0,14,6,29.0,0.0,6.0,,86,BW
849,2015-04-30,16,12,7,5,3,-1,76,54,23,1018,1015,1013,31.0,16.0,10.0,26,10,47.0,0.0,6.0,Rain,237,BW
850,2015-05-01,9,8,7,9,8,4,100,92,66,1014,1008,1004,31.0,11.0,6.0,14,8,,11.94,7.0,Rain,78,BW
851,2015-05-02,14,11,8,11,9,7,100,88,64,1013,1011,1007,11.0,8.0,0.0,14,8,,0.25,6.0,Rain,351,BW
852,2015-05-03,17,14,11,16,13,10,100,92,76,1011,1008,1006,31.0,11.0,3.0,19,6,,3.05,7.0,Fog-Rain,188,BW
853,2015-05-04,22,17,12,16,13,10,100,78,41,1012,1010,1006,11.0,10.0,10.0,19,8,,0.0,6.0,Fog-Rain,186,BW
854,2015-05-05,22,18,14,16,13,10,94,73,37,1013,1007,1003,24.0,12.0,10.0,23,8,39.0,1.02,6.0,Rain,216,BW
855,2015-05-06,19,14,11,12,8,3,100,67,27,1018,1015,1013,31.0,11.0,10.0,26,8,,0.0,5.0,Rain,256,BW
856,2015-05-07,17,11,5,8,4,1,93,56,25,1021,1020,1018,10.0,10.0,10.0,23,10,42.0,0.0,3.0,,273,BW
857,2015-05-08,22,14,8,10,6,0,81,53,22,1020,1015,1012,31.0,13.0,10.0,19,5,,0.0,6.0,Rain,314,BW
858,2015-05-09,20,17,13,12,9,7,82,64,33,1024,1020,1016,10.0,10.0,10.0,34,14,,0.0,6.0,Rain,246,BW
859,2015-05-10,20,14,9,10,8,6,87,60,28,1028,1026,1025,10.0,10.0,10.0,23,10,,0.0,5.0,,280,BW
860,2015-05-11,26,17,7,11,8,7,93,58,20,1027,1024,1020,,,,11,5,,0.0,,,288,BW
861,2015-05-12,29,20,11,16,11,8,94,57,17,1022,1019,1014,10.0,10.0,10.0,37,8,47.0,0.0,6.0,,238,BW
862,2015-05-13,22,18,13,14,10,7,82,56,34,1022,1017,1010,19.0,10.0,6.0,26,11,,5.08,4.0,Rain-Thunderstorm,4,BW
863,2015-05-14,18,16,12,13,10,7,94,69,41,1014,1012,1009,31.0,14.0,10.0,16,8,,2.03,5.0,Fog-Rain-Thunderstorm,309,BW
864,2015-05-15,16,12,9,13,11,8,100,90,69,1019,1013,1010,14.0,9.0,3.0,19,10,,7.11,7.0,Fog-Rain,304,BW
865,2015-05-16,20,12,4,11,8,4,100,73,38,1025,1023,1019,31.0,7.0,0.0,26,6,,0.0,2.0,Fog,314,BW
866,2015-05-17,17,14,11,11,9,7,94,70,41,1027,1024,1021,31.0,12.0,10.0,19,11,,0.0,5.0,Rain,331,BW
867,2015-05-18,23,14,7,11,8,2,100,62,25,1022,1013,1006,31.0,16.0,10.0,23,6,40.0,0.0,2.0,Fog,275,BW
868,2015-05-19,16,12,9,10,7,4,82,65,42,1012,1010,1007,10.0,10.0,10.0,26,10,,0.0,6.0,Rain,270,BW
869,2015-05-20,13,10,7,7,5,2,93,67,41,1019,1015,1011,31.0,11.0,10.0,23,6,,4.06,6.0,Rain,303,BW
870,2015-05-21,16,11,7,6,3,0,76,56,25,1026,1023,1019,31.0,12.0,10.0,26,11,,0.0,4.0,,331,BW
871,2015-05-22,18,10,2,6,2,-2,93,54,16,1028,1024,1021,10.0,10.0,10.0,19,8,,0.0,1.0,,6,BW
872,2015-05-23,18,12,6,8,5,2,87,56,30,1022,1019,1017,31.0,17.0,10.0,23,8,,0.0,5.0,,23,BW
873,2015-05-24,18,16,13,11,9,7,77,63,41,1019,1018,1017,31.0,16.0,10.0,14,8,,0.0,6.0,,44,BW
874,2015-05-25,19,16,12,13,11,8,94,79,52,1017,1015,1013,31.0,12.0,5.0,18,5,34.0,8.89,6.0,Rain,262,BW
875,2015-05-26,14,12,9,11,8,2,100,74,39,1022,1017,1014,31.0,13.0,10.0,26,11,,0.0,6.0,Rain,324,BW
876,2015-05-27,14,11,8,6,4,3,81,62,36,1025,1023,1022,10.0,10.0,10.0,16,10,,0.0,5.0,,318,BW
877,2015-05-28,21,12,4,8,6,3,100,62,26,1023,1018,1014,31.0,17.0,10.0,23,6,,0.0,6.0,Fog,259,BW
878,2015-05-29,22,17,11,13,11,8,94,70,33,1016,1013,1009,31.0,11.0,8.0,23,10,,2.03,5.0,Rain,303,BW
879,2015-05-30,16,13,10,11,9,7,94,74,43,1019,1015,1012,26.0,11.0,9.0,34,10,,0.76,6.0,Rain,266,BW
880,2015-05-31,22,14,6,11,8,5,100,65,25,1020,1016,1013,26.0,12.0,10.0,26,8,45.0,0.0,6.0,Fog,247,BW
881,2015-06-01,21,17,13,14,11,8,88,66,42,1018,1016,1015,10.0,10.0,10.0,29,10,42.0,0.0,6.0,Rain,289,BW
882,2015-06-02,26,18,10,13,10,5,100,61,18,1019,1018,1016,10.0,10.0,10.0,32,8,48.0,0.0,5.0,,240,BW
883,2015-06-03,27,20,13,14,11,3,77,52,15,1026,1022,1019,,,,21,10,37.0,0.0,,,280,BW
884,2015-06-04,27,19,11,14,12,9,88,60,29,1027,1025,1021,10.0,10.0,10.0,14,6,,0.0,1.0,,343,BW
885,2015-06-05,31,22,14,16,13,10,88,54,18,1023,1020,1015,10.0,10.0,10.0,16,5,,0.0,1.0,,67,BW
886,2015-06-06,31,25,19,20,16,11,78,55,20,1025,1021,1017,31.0,12.0,10.0,37,10,66.0,10.92,5.0,Thunderstorm,306,BW
887,2015-06-07,27,22,17,18,16,12,100,70,42,1027,1025,1022,31.0,12.0,6.0,18,8,,0.0,3.0,Rain-Thunderstorm,356,BW
888,2015-06-08,14,13,12,15,13,10,100,85,45,1024,1023,1022,19.0,9.0,3.0,27,14,,26.92,6.0,Rain-Thunderstorm,354,BW
889,2015-06-09,14,13,12,11,9,9,88,79,67,1024,1023,1022,31.0,12.0,10.0,23,14,,0.0,6.0,,44,BW
890,2015-06-10,18,14,12,14,12,9,88,79,63,1024,1022,1021,31.0,14.0,10.0,19,13,,0.0,6.0,,50,BW
891,2015-06-11,24,19,13,16,14,12,100,73,44,1022,1018,1013,31.0,15.0,10.0,13,5,,0.0,4.0,,77,BW
892,2015-06-12,29,21,13,18,15,10,94,67,21,1015,1012,1008,31.0,11.0,8.0,16,5,,6.1,4.0,Fog-Rain,351,BW
893,2015-06-13,25,20,15,17,15,12,100,74,38,1013,1011,1009,19.0,10.0,5.0,24,10,,0.0,5.0,Fog-Rain,284,BW
894,2015-06-14,25,19,14,15,13,10,94,64,38,1013,1010,1006,10.0,10.0,10.0,18,6,,0.0,4.0,Rain,358,BW
895,2015-06-15,21,18,16,16,13,9,82,66,39,1019,1014,1009,31.0,14.0,10.0,14,8,,0.0,7.0,,337,BW
896,2015-06-16,19,17,13,12,10,6,88,61,33,1022,1019,1018,31.0,12.0,10.0,23,10,,0.0,6.0,,2,BW
897,2015-06-17,20,15,10,9,7,6,76,54,32,1024,1022,1020,10.0,10.0,10.0,16,11,37.0,0.0,2.0,,345,BW
898,2015-06-18,17,14,11,16,12,7,100,82,50,1021,1018,1015,26.0,9.0,2.0,21,8,26.0,10.92,6.0,Rain,242,BW
899,2015-06-19,17,13,10,13,9,7,100,74,41,1019,1018,1016,31.0,12.0,10.0,24,14,,0.0,6.0,Rain,296,BW
900,2015-06-20,14,12,10,10,8,6,100,77,50,1022,1020,1018,26.0,11.0,8.0,23,10,,0.0,6.0,Rain,289,BW
901,2015-06-21,20,14,9,15,11,8,94,78,47,1022,1019,1015,26.0,11.0,10.0,21,6,,0.51,6.0,Rain-Thunderstorm,235,BW
902,2015-06-22,17,14,11,14,12,11,100,86,57,1016,1013,1007,31.0,12.0,10.0,26,8,,0.25,6.0,Fog-Rain,284,BW
903,2015-06-23,16,12,9,11,8,6,94,76,46,1020,1013,1008,26.0,10.0,8.0,35,16,,0.51,5.0,Rain,255,BW
904,2015-06-24,20,13,7,11,9,7,100,72,36,1023,1022,1020,26.0,12.0,10.0,11,5,,0.0,3.0,Fog-Rain,319,BW
905,2015-06-25,23,16,9,12,10,8,100,65,33,1024,1023,1021,31.0,14.0,10.0,14,5,,0.0,5.0,Fog,13,BW
906,2015-06-26,26,18,10,14,11,9,100,60,26,1023,1022,1019,10.0,10.0,10.0,13,5,,0.0,6.0,Fog,335,BW
907,2015-06-27,23,19,14,17,14,11,100,73,45,1021,1018,1015,31.0,11.0,9.0,35,8,,2.03,4.0,Rain-Thunderstorm,297,BW
908,2015-06-28,23,18,12,13,11,9,94,60,31,1023,1022,1020,10.0,10.0,10.0,14,8,,0.0,2.0,,351,BW
909,2015-06-29,27,20,13,15,13,11,94,62,31,1022,1021,1019,10.0,10.0,10.0,10,3,,0.0,5.0,,302,BW
910,2015-06-30,29,21,14,17,13,10,94,57,22,1022,1021,1017,31.0,15.0,10.0,11,5,,0.0,1.0,,360,BW
911,2015-07-01,31,22,14,18,14,10,83,53,19,1021,1019,1016,,,,16,6,,0.0,,,76,BW
912,2015-07-02,33,25,17,19,17,14,83,56,27,1022,1021,1018,,,,14,5,23.0,0.0,,,73,BW
913,2015-07-03,33,27,19,22,18,13,88,61,25,1025,1023,1021,31.0,18.0,10.0,13,3,,0.51,3.0,Rain-Thunderstorm,89,BW
914,2015-07-04,36,27,18,20,17,10,94,57,14,1023,1021,1017,31.0,20.0,10.0,14,5,,0.0,5.0,Fog,330,BW
915,2015-07-05,36,28,19,21,17,13,88,50,17,1020,1016,1010,31.0,19.0,10.0,27,6,,0.0,1.0,,148,BW
916,2015-07-06,29,24,19,19,14,12,78,52,30,1024,1020,1014,31.0,13.0,10.0,29,14,,0.0,3.0,,329,BW
917,2015-07-07,35,26,17,19,15,12,88,51,16,1019,1013,1005,31.0,12.0,10.0,26,6,35.0,0.0,5.0,Rain,259,BW
918,2015-07-08,22,19,16,16,10,6,88,51,25,1017,1014,1009,31.0,12.0,10.0,37,18,52.0,1.02,6.0,Rain,266,BW
919,2015-07-09,19,17,14,12,8,4,82,54,29,1024,1020,1017,10.0,10.0,10.0,34,16,,0.25,6.0,Rain,280,BW
920,2015-07-10,24,17,9,10,6,2,94,51,15,1025,1022,1019,10.0,10.0,10.0,11,5,,0.0,1.0,,10,BW
921,2015-07-11,31,21,11,12,8,5,77,43,13,1020,1017,1013,,,,32,8,,0.0,,,294,BW
922,2015-07-12,28,21,14,12,10,8,72,45,23,1020,1018,1015,10.0,10.0,10.0,29,10,,0.0,,Rain,292,BW
923,2015-07-13,23,20,17,14,12,9,77,58,35,1020,1019,1017,10.0,10.0,10.0,21,8,,0.0,6.0,Rain,283,BW
924,2015-07-14,27,22,17,15,13,11,83,55,30,1020,1018,1016,10.0,10.0,10.0,29,10,39.0,0.0,5.0,,267,BW
925,2015-07-15,29,22,16,15,13,12,82,55,26,1021,1020,1016,10.0,10.0,10.0,11,8,,0.0,3.0,,327,BW
926,2015-07-16,33,24,16,16,13,10,88,49,18,1019,1017,1013,10.0,10.0,10.0,11,5,,0.0,1.0,,352,BW
927,2015-07-17,34,24,16,18,14,11,83,49,18,1018,1016,1013,31.0,15.0,10.0,29,6,,7.87,6.0,Rain-Thunderstorm,112,BW
928,2015-07-18,27,23,19,17,16,12,78,56,37,1020,1017,1014,10.0,10.0,10.0,23,8,34.0,0.0,4.0,Rain-Thunderstorm,217,BW
929,2015-07-19,29,23,18,19,16,13,88,64,31,1016,1013,1010,31.0,11.0,10.0,29,10,40.0,0.76,6.0,Rain-Thunderstorm,261,BW
930,2015-07-20,28,24,19,17,16,14,78,57,35,1017,1015,1013,10.0,10.0,10.0,18,6,,0.0,6.0,Rain,292,BW
931,2015-07-21,32,25,18,17,16,14,88,56,27,1018,1016,1012,10.0,10.0,10.0,14,6,,0.0,1.0,,315,BW
932,2015-07-22,34,26,18,20,17,12,88,63,16,1016,1014,1009,19.0,10.0,10.0,29,6,47.0,3.05,5.0,Rain-Thunderstorm,288,BW
933,2015-07-23,24,21,17,20,16,13,94,71,39,1019,1016,1013,31.0,12.0,9.0,14,6,,6.1,6.0,Rain-Thunderstorm,204,BW
934,2015-07-24,30,23,16,18,16,14,94,62,32,1016,1011,1004,31.0,14.0,10.0,21,6,39.0,0.0,4.0,Rain-Thunderstorm,79,BW
935,2015-07-25,24,19,14,16,11,6,88,55,25,1019,1011,1005,10.0,10.0,10.0,45,19,69.0,0.0,4.0,Rain-Thunderstorm,252,BW
936,2015-07-26,23,16,9,12,7,4,87,55,23,1020,1015,1008,10.0,10.0,10.0,16,6,,0.0,4.0,Rain,186,BW
937,2015-07-27,22,18,14,14,11,7,88,60,30,1010,1008,1006,10.0,10.0,8.0,37,14,60.0,0.25,4.0,Rain,229,BW
938,2015-07-28,22,19,14,11,8,6,77,49,28,1013,1010,1008,10.0,10.0,10.0,32,14,48.0,0.76,6.0,Rain,252,BW
939,2015-07-29,18,16,12,14,10,6,94,73,35,1015,1012,1009,31.0,11.0,8.0,29,10,,0.51,6.0,Rain,252,BW
940,2015-07-30,20,14,9,10,7,5,94,60,28,1019,1016,1015,10.0,10.0,10.0,21,8,,0.0,6.0,,307,BW
941,2015-07-31,23,15,7,9,6,4,87,51,20,1020,1017,1013,10.0,10.0,10.0,16,10,,0.0,2.0,,33,BW
942,2015-08-01,22,18,13,15,10,6,77,54,34,1017,1014,1013,10.0,10.0,10.0,16,6,,0.0,6.0,Rain,308,BW
943,2015-08-02,28,20,12,14,11,7,94,55,19,1020,1018,1016,10.0,10.0,10.0,14,5,37.0,0.0,1.0,,97,BW
944,2015-08-03,31,22,13,14,12,9,88,49,19,1019,1017,1013,,,,11,5,,0.0,,,77,BW
945,2015-08-04,29,22,16,17,14,13,100,62,26,1021,1016,1012,14.0,10.0,10.0,34,8,,2.03,6.0,Rain,260,BW
946,2015-08-05,30,22,14,17,16,14,100,71,28,1021,1018,1013,31.0,8.0,0.0,11,5,,0.0,4.0,Fog,64,BW
947,2015-08-06,35,26,16,18,15,11,88,54,15,1017,1016,1012,10.0,10.0,10.0,24,6,,0.0,4.0,Rain,15,BW
948,2015-08-07,37,27,17,18,14,8,94,50,11,1017,1015,1012,10.0,10.0,10.0,13,5,,0.0,3.0,Fog,91,BW
949,2015-08-08,33,27,20,17,15,13,69,46,24,1020,1017,1014,10.0,10.0,10.0,26,10,,0.0,3.0,,315,BW
950,2015-08-09,32,27,21,21,18,16,94,65,30,1020,1017,1012,26.0,11.0,5.0,29,13,40.0,6.1,5.0,Rain-Thunderstorm,332,BW
951,2015-08-10,26,22,19,20,19,18,100,79,53,1018,1015,1012,24.0,11.0,6.0,16,8,,0.0,6.0,Rain-Thunderstorm,287,BW
952,2015-08-11,28,24,19,19,17,16,94,67,41,1018,1016,1014,31.0,14.0,10.0,16,10,,0.0,4.0,,313,BW
953,2015-08-12,32,24,18,19,17,13,94,59,24,1020,1018,1016,31.0,19.0,10.0,14,5,,0.0,2.0,,339,BW
